order_id,restaurant_id,restaurant_name,subzone,city,customer_id,order_status,items,item_count,distance_km,delivery_type,bill_subtotal,total_amount,discount_type,rating,order_ready_marked,customer_complaint,kpt_duration_minutes,rider_wait_minutes,order_created_at,order_accepted_at,order_rejected_at,food_prep_started_at,food_prepared_at,delivery_assigned_at,delivery_reached_restaurant_at,order_pickup_at,delivery_reached_customer_at,order_delivered_at,total_delivery_minutes,prep_time_minutes,de_wait_at_restaurant_minutes,last_mile_minutes
6242570166,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6240210eae7e494c736bcba4c4caa924b39480194bc5b97eed4680d0f83b0361,Delivered,"1 x Indian Masala Cripser Fries, 1 x Masala Paneer Pide, 1 x Margherita Pizza",3,4.0,Zomato Delivery,1287.0,1233.75,Flat Rs.200 off,,Correctly,,15.83,5.2,2024-10-06 22:23:00,2024-10-06 22:24:17.476952,,2024-10-06 22:26:12.700579,2024-10-06 22:42:02.500579,2024-10-06 22:35:26.869881,2024-10-06 22:38:16.246525,2024-10-06 22:43:28.246525,2024-10-06 22:51:43.689424,2024-10-06 22:52:29.227767,29.48712945,15.83,5.2,9.016354033333332
6242135434,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,0e5ad9a4d88fed9df37f5e4583451dc9f529e796702f5847b9fe01b0a9811066,Delivered,1 x Margherita Pizza,1,5.0,Zomato Delivery,459.0,378.0,60% off upto Rs.120,,Correctly,,9.88,6.5,2024-10-06 21:18:00,2024-10-06 21:19:09.555561,,2024-10-06 21:20:43.784548,2024-10-06 21:30:36.584548,2024-10-06 21:26:37.161958,2024-10-06 21:35:08.063390,2024-10-06 21:41:38.063390,2024-10-06 21:51:17.744473,2024-10-06 21:52:26.081539,34.43469231666666,9.879999999999999,6.5,10.800302483333333
6236481634,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,b97c09151b999e8428e447e46c96c7f9a92418cfc559d1030b2f994ba43ebd88,Delivered,"1 x Margherita Pizza, 1 x Margherita Pizza",2,1.0,Zomato Delivery,1016.0,856.8,Flat Rs.200 off,,Correctly,,18.1,7.8,2024-10-06 21:01:00,2024-10-06 21:02:21.985324,,2024-10-06 21:03:13.384330,2024-10-06 21:21:19.384330,2024-10-06 21:17:08.376104,2024-10-06 21:19:48.494313,2024-10-06 21:27:36.494313,2024-10-06 21:29:34.112746,2024-10-06 21:30:44.998998,29.7499833,18.1,7.8,3.14174475
6241434637,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6aac6c8e16c5c81261d0e59014c23619217447fa10f78ad05a6d9884f0ef3b26,Delivered,"1 x Bacon Pepperoni Melt, 1 x Indian Masala Cripser Fries",2,6.0,Zomato Delivery,956.0,886.2,Flat Rs.150 off,,Correctly,,25.78,14.7,2024-10-06 20:54:00,2024-10-06 20:55:14.671126,,2024-10-06 20:56:31.820237,2024-10-06 21:22:18.620237,2024-10-06 21:15:46.888743,2024-10-06 21:24:03.278934,2024-10-06 21:38:45.278934,2024-10-06 21:52:48.523060,2024-10-06 21:53:30.660132,59.5110022,25.779999999999998,14.7,14.7563533
6243279209,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,e477d6e62055cafa5b7435e5a0a84df1c68fba659b2c61cd4fc8d5d8b0c33ba7,Delivered,"1 x Peri Peri Crisper Fries, 1 x Grilled Tangdis, 1 x Makhani Paneer Pizza",3,3.0,Zomato Delivery,1217.0,1067.85,Flat Rs.200 off,,Correctly,,16.83,6.4,2024-10-06 20:46:00,2024-10-06 20:49:02.335347,,2024-10-06 20:50:16.194095,2024-10-06 21:07:05.994095,2024-10-06 21:02:14.024916,2024-10-06 21:10:19.060460,2024-10-06 21:16:43.060460,2024-10-06 21:22:29.053524,2024-10-06 21:23:33.223654,37.553727566666666,16.83,6.4,6.836053233333333
6239085086,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,9dbceafd1e7e4021a3c48b37e70d2fd1e5f528ad4e2ce15a91d5e6af19c68dc5,Delivered,"1 x Bageecha Pizza, 1 x Chilli Cheese Garlic Bread",2,2.0,Zomato Delivery,858.0,783.3,Flat Rs.200 off,5.0,Correctly,,14.35,2.3,2024-10-06 19:50:00,2024-10-06 19:52:00.318046,,2024-10-06 19:52:39.216479,2024-10-06 20:07:00.216479,2024-10-06 20:01:19.212477,2024-10-06 20:08:05.385545,2024-10-06 20:10:23.385545,2024-10-06 20:14:18.946443,2024-10-06 20:15:29.845086,25.4974181,14.35,2.3,5.107659016666667
6245636782,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6500c3819e28404cf49306a9ac676d25cbfa17d8f7ea8e02be2c5f7b74ca2f2a,Delivered,1 x Mushroom Pizza,1,6.0,Zomato Delivery,799.0,721.35,Flat Rs.150 off,,Correctly,,13.87,5.8,2024-10-06 19:45:00,2024-10-06 19:47:12.301207,,2024-10-06 19:48:49.615172,2024-10-06 20:02:41.815172,2024-10-06 19:59:14.009104,2024-10-06 20:04:59.459517,2024-10-06 20:10:47.459517,2024-10-06 20:25:05.376340,2024-10-06 20:26:17.237803,41.28729671666667,13.870000000000001,5.8,15.496304766666666
6234675476,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,1bd67c39a46d160eb8c5352519fe75d629d5e400ec442868599d86382dcc30b9,Delivered,"1 x Angara Paneer Melt, 1 x Malai Gud Pide, 1 x Tripple Cheese Pizza, 1 x Cheesy Garlic Bread",4,6.0,Zomato Delivery,2013.0,1996.05,Flat Rs.200 off,,Correctly,,24.23,5.7,2024-10-06 19:22:00,2024-10-06 19:24:35.833614,,2024-10-06 19:25:06.625970,2024-10-06 19:49:20.425970,2024-10-06 19:45:25.795650,2024-10-06 19:53:42.874850,2024-10-06 19:59:24.874850,2024-10-06 20:11:49.292140,2024-10-06 20:13:47.415225,51.790253750000005,24.23,5.7,14.375672916666668
6240995824,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,5155b211a0152212f88223162ed3aff441242c29a9d6496fb71ea9c857b05eb6,Delivered,1 x Margherita Pizza,1,6.0,Zomato Delivery,459.0,378.0,60% off upto Rs.120,,Correctly,,10.73,0.6,2024-10-06 16:56:00,2024-10-06 16:59:23.452070,,2024-10-06 17:00:07.330037,2024-10-06 17:10:51.130037,2024-10-06 17:05:47.870482,2024-10-06 17:15:36.274644,2024-10-06 17:16:12.274644,2024-10-06 17:34:10.274792,2024-10-06 17:36:11.544969,40.19241615,10.729999999999999,0.6,19.987838749999998
6234249213,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,4478fe09ae055a2ba25a46facea95cf540de71da2c50428df4e886ca798b25b6,Delivered,1 x Bageecha Pizza,1,10.0,Zomato Delivery,599.0,511.35,Flat Rs.150 off,,Correctly,,14.25,7.2,2024-10-06 14:47:00,2024-10-06 14:47:52.864661,,2024-10-06 14:49:21.814469,2024-10-06 15:03:36.814469,2024-10-06 14:59:08.618126,2024-10-06 15:11:30.086551,2024-10-06 15:18:42.086551,2024-10-06 15:48:27.869659,2024-10-06 15:50:43.373375,63.722889583333334,14.25,7.2,32.02144706666667
6245012226,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,2da3355b0a086583bbdc2d81bf313ba2137272b8285a78d39d56f22edc20445e,Delivered,"1 x Bageecha Pizza, 1 x Tripple Cheese Pizza",2,2.0,Zomato Delivery,799.0,838.95,Buy 1 Get 1 - ₹749.00,,Correctly,,34.97,26.8,2024-10-06 14:11:00,2024-10-06 14:13:16.902208,,2024-10-06 14:14:29.469108,2024-10-06 14:49:27.669108,2024-10-06 14:33:35.107840,2024-10-06 14:38:51.345364,2024-10-06 15:05:39.345364,2024-10-06 15:09:40.501244,2024-10-06 15:10:17.854369,59.297572816666666,34.97,26.8,4.64181675
6241501128,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,2da3355b0a086583bbdc2d81bf313ba2137272b8285a78d39d56f22edc20445e,Delivered,2 x Margherita Pizza,1,2.0,Zomato Delivery,649.0,681.45,Buy 1 Get 1 - ₹649.00,,Correctly,,22.52,10.0,2024-10-06 14:05:00,2024-10-06 14:07:26.403431,,2024-10-06 14:09:08.348720,2024-10-06 14:31:39.548720,2024-10-06 14:27:33.032480,2024-10-06 14:35:38.149920,2024-10-06 14:45:38.149920,2024-10-06 14:51:18.553405,2024-10-06 14:52:02.600680,47.04334466666667,22.52,10.0,6.407512666666666
6241183083,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,62703a52a08ef465c701df61d5e4eca51569ab532f9d84292e2c6706d461d250,Delivered,"1 x Cheesy Garlic Bread, 1 x Peanut Butter Chocolate Pide, 1 x All About Chicken Pizza",3,1.0,Zomato Delivery,898.0,942.9,Buy 1 Get 1 - ₹299.00,,Correctly,,21.42,13.9,2024-10-06 14:04:00,2024-10-06 14:06:24.952346,,2024-10-06 14:08:09.765327,2024-10-06 14:29:34.965327,2024-10-06 14:19:22.614879,2024-10-06 14:21:13.883274,2024-10-06 14:35:07.883274,2024-10-06 14:37:18.114735,2024-10-06 14:38:13.859994,34.2309999,21.42,13.9,3.099612
6244300488,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,80c9d91f704d6c29cb2a82126aaddf36bf71c7c5d5bb7b8a0300b4f46c781c88,Delivered,"1 x Angara Paneer Melt, 1 x Tripple Cheese Pizza",2,7.0,Zomato Delivery,549.0,576.45,Buy 1 Get 1 - ₹449.00,,Correctly,,17.72,6.0,2024-10-06 13:59:00,2024-10-06 13:59:50.966755,,2024-10-06 14:01:04.615403,2024-10-06 14:18:47.815403,2024-10-06 14:15:17.055458,2024-10-06 14:20:35.732188,2024-10-06 14:26:35.732188,2024-10-06 14:39:57.603083,2024-10-06 14:41:12.847784,42.21412973333334,17.720000000000002,6.0,14.618593266666666
6236746238,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,7949304430c57e3c166ec2da06e852846c61834c91212c5fcc00bf89a00a3dcf,Delivered,"1 x Makhani Paneer Pizza, 1 x Bageecha Pizza, 1 x Cheesy Garlic Bread, 1 x Tripple Cheese Pizza, 1 x Peri Peri Paneer Pizza, 1 x Chilli Cheese Garlic Bread",6,5.0,Zomato Delivery,1807.0,1897.35,Buy 1 Get 1 - ₹1757.00,,Correctly,,24.65,0.9,2024-10-06 13:34:00,2024-10-06 13:37:03.440580,,2024-10-06 13:38:09.500490,2024-10-06 14:02:48.500490,2024-10-06 13:52:47.657001,2024-10-06 13:55:47.657615,2024-10-06 14:03:12.189229,2024-10-06 14:12:34.078605,2024-10-06 14:13:36.654224,39.61090373333333,24.65,7.408860233333333,10.407749916666667
6238263734,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,e10b1dc7b8ba80abd04deacf418ce3011f83bb5cb94efd3beee217311b32425f,Delivered,1 x Bellpepper Onion Pizza,1,3.0,Zomato Delivery,579.0,490.35,Flat Rs.150 off,,Correctly,,12.1,4.9,2024-10-06 13:19:00,2024-10-06 13:20:30.412467,,2024-10-06 13:21:12.209225,2024-10-06 13:33:18.209225,2024-10-06 13:27:15.973548,2024-10-06 13:33:23.635111,2024-10-06 13:38:17.635111,2024-10-06 13:47:24.029326,2024-10-06 13:49:45.468003,30.75780005,12.1,4.9,11.463881533333334
6240068870,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,1cf1ea5851d0eb58b63605e0648adc65c466e086430cf901fbdc21291b758dfb,Delivered,1 x Peri Peri Crisper Fries,1,1.0,Zomato Delivery,199.0,105.0,60% off upto Rs.120,,Correctly,,15.18,1.0,2024-10-06 12:55:00,2024-10-06 12:56:29.559649,,2024-10-06 12:58:20.692775,2024-10-06 13:13:31.492775,2024-10-06 13:06:30.244149,2024-10-06 13:13:03.280000,2024-10-06 13:14:03.280000,2024-10-06 13:17:00.688374,2024-10-06 13:18:43.256755,23.72094591666667,15.18,1.0,4.6662792500000005
6241339316,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,448be28adfab07324b187336679bf884d2f44237361a4adf9ce772355d7f73ee,Delivered,"1 x Mushroom Mozzarella Melt, 1 x Peri Peri Paneer Melt",2,4.0,Zomato Delivery,459.0,481.95,Buy 1 Get 1 - ₹449.00,2.0,Correctly,,17.47,7.3,2024-10-06 12:48:00,2024-10-06 12:48:34.759179,,2024-10-06 12:49:43.889953,2024-10-06 13:07:12.089953,2024-10-06 13:02:09.655953,2024-10-06 13:07:17.372503,2024-10-06 13:14:35.372503,2024-10-06 13:24:44.278269,2024-10-06 13:25:55.215711,37.920261849999996,17.470000000000002,7.3,11.330720133333333
6244075525,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,080a6ab22ef2987bc62af382df802f9775dad25a34898a98d7ecb91cd904a0ab,Delivered,"1 x Bageecha Pizza, 1 x Makhani Paneer Pizza",2,1.0,Zomato Delivery,799.0,838.95,Buy 1 Get 1 - ₹749.00,,Correctly,,20.65,7.5,2024-10-06 12:31:00,2024-10-06 12:33:41.684888,,2024-10-06 12:35:34.730453,2024-10-06 12:56:13.730453,2024-10-06 12:52:56.745947,2024-10-06 12:59:42.234319,2024-10-06 13:07:12.234319,2024-10-06 13:09:39.847591,2024-10-06 13:12:03.646149,41.060769150000006,20.65,7.5,4.856863833333334
6240847688,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,1099a7e56e2f04e488107f5c2af6297448439c269973c8d5920b8d0692d4d9a2,Delivered,"1 x Bageecha Pizza, 1 x Makhani Paneer Pizza",2,5.0,Zomato Delivery,599.0,628.95,Buy 1 Get 1 - ₹579.00,,Correctly,,23.85,11.5,2024-10-06 12:08:00,2024-10-06 12:10:46.983593,,2024-10-06 12:11:22.166499,2024-10-06 12:35:13.166499,2024-10-06 12:23:40.437738,2024-10-06 12:26:01.063803,2024-10-06 12:37:31.063803,2024-10-06 12:50:58.379289,2024-10-06 12:52:57.409864,44.95683106666667,23.85,11.5,15.439101016666665
6233184968,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,4b37fad724590803fa947e15fa617c2def0c2962cdb7ad31f1572b7f6c659bd5,Delivered,"1 x Murgh Amritsari Garlic Bread, 1 x Cheesy Garlic Bread",2,6.0,Zomato Delivery,298.0,312.9,Buy 1 Get 1 - ₹289.00,,Correctly,,6.42,1.1,2024-10-06 03:51:00,2024-10-06 03:51:55.438003,,2024-10-06 03:53:37.265825,2024-10-06 04:00:02.465825,2024-10-06 03:58:36.934608,2024-10-06 04:09:55.728880,2024-10-06 04:11:01.728880,2024-10-06 04:26:05.221755,2024-10-06 04:27:25.148939,36.419148983333336,6.42,1.1,16.390334316666667
6242223471,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,c88e49d9d5836881e3f8911066642e372e14526779d4129f13094b8412f32186,Delivered,"1 x Jamaican Chicken Melt, 1 x Just Pepperoni Pide",2,1.0,Zomato Delivery,479.0,502.95,Buy 1 Get 1 - ₹399.00,,Correctly,,15.0,9.0,2024-10-06 02:55:00,2024-10-06 02:56:54.320111,,2024-10-06 02:58:16.264324,2024-10-06 03:13:16.264324,2024-10-06 03:10:59.614786,2024-10-06 03:15:29.489121,2024-10-06 03:24:29.489121,2024-10-06 03:26:55.249434,2024-10-06 03:28:25.789378,33.42982296666666,15.0,9.0,3.9383376166666664
6236393981,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,c9cbaa6037e15fa131ad344570d5d383f32b1764af8effd1c80395ab486fd901,Delivered,"1 x Chilli Cheese Garlic Bread, 1 x Angara Paneer Melt",2,1.0,Zomato Delivery,508.0,533.4,Buy 1 Get 1 - ₹318.00,,Correctly,,16.88,13.7,2024-10-06 02:54:00,2024-10-06 02:55:28.122358,,2024-10-06 02:57:25.762803,2024-10-06 03:14:18.562803,2024-10-06 03:10:09.403109,2024-10-06 03:14:17.913232,2024-10-06 03:27:59.913232,2024-10-06 03:31:05.120239,2024-10-06 03:32:40.303448,38.671724133333335,16.88,13.7,4.673170266666667
6239850697,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,31b6b383d8f2803f13bd172047c39fa99c366a093c1a5a4f71c5252ccffdac33,Delivered,"1 x Jamaican Chicken Melt, 1 x Chicken Pepperoni Pizza",2,3.0,Zomato Delivery,599.0,628.95,Buy 1 Get 1 - ₹479.00,5.0,Correctly,,18.33,7.3,2024-10-06 02:26:00,2024-10-06 02:28:22.533339,,2024-10-06 02:30:20.616496,2024-10-06 02:48:40.416496,2024-10-06 02:39:46.218887,2024-10-06 02:46:43.708196,2024-10-06 02:54:01.708196,2024-10-06 03:00:32.666997,2024-10-06 03:01:30.455122,35.50758536666667,18.33,7.3,7.479115433333333
6243812413,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,ade4996d07da854bb666884296fe070f2157418ba2b03b16fac49b90fb3313c6,Delivered,"1 x All About Chicken Pizza, 1 x Desi Pepperoni Pizza",2,2.0,Zomato Delivery,659.0,691.95,Buy 1 Get 1 - ₹659.00,,Correctly,,21.52,0.3,2024-10-06 02:02:00,2024-10-06 02:04:44.851340,,2024-10-06 02:05:55.299607,2024-10-06 02:27:26.499607,2024-10-06 02:18:19.514374,2024-10-06 02:25:44.775949,2024-10-06 02:28:46.616890,2024-10-06 02:34:58.230530,2024-10-06 02:35:29.071717,33.484528616666665,21.52,3.0306823499999997,6.70758045
6238138765,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,e82779341f5bb419ddb69f4ad9497f5072eeee48409db201620553cbc87af55b,Delivered,"1 x Masala Paneer Pide, 1 x OG Cheese Pide",2,4.0,Zomato Delivery,349.0,366.45,Buy 1 Get 1 - ₹319.00,,Correctly,,11.87,0.2,2024-10-06 01:58:00,2024-10-06 02:00:20.070710,,2024-10-06 02:02:17.369844,2024-10-06 02:14:09.569844,2024-10-06 02:11:46.828384,2024-10-06 02:15:37.814350,2024-10-06 02:15:49.814350,2024-10-06 02:23:41.135738,2024-10-06 02:24:54.585179,26.90975298333333,11.870000000000001,0.2,9.079513816666667
6241479117,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,435cd8ab7e1f1246ba82193d877bd9637ad1979fe7d384e81f251cf4bdbc6f2c,Delivered,"1 x Peri Peri Crisper Fries, 1 x Tripple Cheese Pizza, 1 x All About Chicken Pizza",3,6.0,Zomato Delivery,1058.0,1110.9,Buy 1 Get 1 - ₹549.00,,Correctly,,27.02,2.8,2024-10-06 01:32:00,2024-10-06 01:33:47.823826,,2024-10-06 01:34:17.603756,2024-10-06 02:01:18.803756,2024-10-06 01:49:14.920524,2024-10-06 01:56:46.417682,2024-10-06 02:01:51.351077,2024-10-06 02:17:53.980427,2024-10-06 02:19:17.251371,47.287522849999995,27.02,5.08222325,17.43167156666667
6225503991,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,7a148baaa53ea1daa7d869f4bbc316a61727362f56c674e1dde8bbd5b68b1e2d,Delivered,"1 x Makhani Paneer Pizza, 1 x Bellpepper Onion Pizza",2,5.0,Zomato Delivery,579.0,607.95,Buy 1 Get 1 - ₹579.00,,Correctly,,18.72,0.8,2024-10-06 01:25:00,2024-10-06 01:25:38.210154,,2024-10-06 01:26:47.186793,2024-10-06 01:45:30.386793,2024-10-06 01:42:13.867276,2024-10-06 01:43:25.679446,2024-10-06 01:46:48.567443,2024-10-06 01:59:34.135277,2024-10-06 02:00:19.917502,35.33195836666666,18.720000000000002,3.3814666166666667,13.522500983333334
6241766131,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,95dd64794823699ecec1e56d0de4b0972ec95be5d5204f5ff08fdb8156bddd28,Delivered,"1 x Peri Peri Paneer Pizza, 1 x All About Chicken Pizza",2,1.0,Zomato Delivery,659.0,691.95,Buy 1 Get 1 - ₹579.00,,Correctly,,17.28,1.5,2024-10-06 01:02:00,2024-10-06 01:02:37.801162,,2024-10-06 01:04:01.479274,2024-10-06 01:21:18.279274,2024-10-06 01:16:00.274086,2024-10-06 01:18:22.501663,2024-10-06 01:22:29.235731,2024-10-06 01:25:05.657379,2024-10-06 01:27:06.060942,25.1010157,17.279999999999998,4.112234466666667,4.613753516666667
6234541908,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,06fedfa8ac58a5eaf2436a175a5abead5d5e4c147c30e082c14cb60a6f79021a,Delivered,"1 x Jamaican Chicken Melt, 1 x Murgh Amritsari Seekh Melt",2,8.0,Zomato Delivery,479.0,502.95,Buy 1 Get 1 - ₹479.00,,Correctly,,18.13,6.8,2024-10-06 00:55:00,2024-10-06 00:56:14.098958,,2024-10-06 00:57:40.976239,2024-10-06 01:15:48.776239,2024-10-06 01:07:30.009892,2024-10-06 01:15:21.901800,2024-10-06 01:22:09.901800,2024-10-06 01:44:24.470761,2024-10-06 01:46:21.586795,51.35977991666667,18.13,6.8,24.19474991666667
6228460416,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,cab0ac27f2a721cd6312560da791fa5ff4fbb9f55b02ea731842453efa68f16b,Delivered,2 x Cheesy Garlic Bread,1,7.0,Zomato Delivery,298.0,312.9,Buy 1 Get 1 - ₹298.00,,Correctly,,12.02,0.2,2024-10-06 00:39:00,2024-10-06 00:39:40.958323,,2024-10-06 00:40:15.830937,2024-10-06 00:52:17.030937,2024-10-06 00:47:02.910667,2024-10-06 00:48:16.801547,2024-10-06 00:53:45.659517,2024-10-06 01:07:47.289769,2024-10-06 01:10:00.565604,31.00942673333333,12.020000000000001,5.480966166666667,16.248434783333334
6243057595,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,1dc1c717c8650b2c3b011f900e3c66c2e6c42ab9e8f616810bc23029e78c9243,Delivered,2 x Margherita Pizza,1,6.0,Zomato Delivery,649.0,681.45,Buy 1 Get 1 - ₹649.00,,Correctly,,15.27,0.3,2024-10-05 23:11:00,2024-10-05 23:11:31.081379,,2024-10-05 23:12:01.104115,2024-10-05 23:27:17.304115,2024-10-05 23:22:38.465167,2024-10-05 23:30:30.857598,2024-10-05 23:30:48.857598,2024-10-05 23:47:46.915858,2024-10-05 23:48:35.256141,37.58760235,15.270000000000001,0.3,17.77330905
6243413679,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,f64ad57445e595b77f79ad641834301ebb15a9ee1c8e80b9d4df42a3392854f0,Delivered,"1 x Margherita Pizza, 1 x Cheesy Garlic Bread",2,1.0,Zomato Delivery,459.0,481.95,Buy 1 Get 1 - ₹239.00,,Correctly,,12.78,2.3,2024-10-05 23:10:00,2024-10-05 23:11:35.295576,,2024-10-05 23:13:06.104216,2024-10-05 23:25:52.904216,2024-10-05 23:19:38.043877,2024-10-05 23:25:36.790136,2024-10-05 23:27:54.790136,2024-10-05 23:29:47.998497,2024-10-05 23:30:19.839211,20.330653516666665,12.78,2.3,2.417484583333333
6242652324,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6a01e8ef9e106c84fc346e451dec54dd6cf7270022c1d248171731cf42b0e320,Delivered,2 x Murgh Amritsari Garlic Bread,1,7.0,Zomato Delivery,289.0,303.45,Buy 1 Get 1 - ₹289.00,,Correctly,,14.67,3.8,2024-10-05 23:06:00,2024-10-05 23:09:26.002617,,2024-10-05 23:10:21.371043,2024-10-05 23:25:01.571043,2024-10-05 23:22:09.270477,2024-10-05 23:24:48.801830,2024-10-05 23:28:36.801830,2024-10-05 23:49:52.554262,2024-10-05 23:52:15.747394,46.262456566666664,14.67,3.8,23.649092733333337
6242920985,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,f16746f744e95c93bb2fb3b794d7fc5da9cd670901a3dbcec075c55a2a23ea97,Delivered,"1 x Tripple Cheese Pizza, 1 x Brocolli Onion Pizza",2,2.0,Zomato Delivery,549.0,576.45,Buy 1 Get 1 - ₹549.00,,Correctly,,19.92,8.2,2024-10-05 22:58:00,2024-10-05 23:00:55.909190,,2024-10-05 23:02:07.951447,2024-10-05 23:22:03.151447,2024-10-05 23:15:45.361110,2024-10-05 23:23:30.549122,2024-10-05 23:31:42.549122,2024-10-05 23:36:20.615311,2024-10-05 23:38:07.165399,40.11942331666667,19.92,8.2,6.4102712833333335
6241660764,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,954e416a3497cf0dbcac23aa405fe9c5d6529e044dbaa5a28494facf9a60f23c,Delivered,"1 x All About Chicken Pizza, 1 x Desi Chicken Pepperoni Pizza",2,1.0,Zomato Delivery,659.0,691.95,Buy 1 Get 1 - ₹658.00,5.0,Correctly,,21.65,3.8,2024-10-05 22:51:00,2024-10-05 22:54:23.669301,,2024-10-05 22:55:29.743488,2024-10-05 23:17:08.743488,2024-10-05 23:09:29.471167,2024-10-05 23:15:55.275827,2024-10-05 23:19:43.275827,2024-10-05 23:21:57.594616,2024-10-05 23:23:08.906001,32.14843335,21.65,3.8,3.427169566666667
6238230736,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,be3041fdf95460b20ba2a0fdbd504aa8c220f3390b79fa473db8e1df3217d51c,Delivered,2 x Spinach Sumac Pide,1,5.0,Zomato Delivery,329.0,345.45,Buy 1 Get 1 - ₹329.00,,Correctly,,26.9,15.8,2024-10-05 22:31:00,2024-10-05 22:32:13.270211,,2024-10-05 22:32:34.748039,2024-10-05 22:59:28.748039,2024-10-05 22:52:52.277039,2024-10-05 22:55:36.242318,2024-10-05 23:11:24.242318,2024-10-05 23:20:41.294560,2024-10-05 23:21:11.823776,50.197062933333335,26.9,15.8,9.7930243
6243072188,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,7bb150be0f6c07015df0e1a12ec3c3add7dcb1dd1eb5632545eec6af8d530175,Delivered,"1 x Bageecha Pizza, 1 x Makhani Paneer Pizza",2,9.0,Zomato Delivery,599.0,628.95,Buy 1 Get 1 - ₹579.00,,Correctly,,25.53,12.2,2024-10-05 22:28:00,2024-10-05 22:29:27.073506,,2024-10-05 22:31:10.486065,2024-10-05 22:56:42.286065,2024-10-05 22:48:43.990433,2024-10-05 22:54:42.943520,2024-10-05 23:06:54.943520,2024-10-05 23:29:16.338219,2024-10-05 23:30:40.990211,62.68317018333333,25.529999999999998,12.2,23.76744485
6237534549,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,31e5c83d8fa05fa4996a1962bc0db9fc7bc74574c06fec7e5f8724ea27027108,Delivered,"1 x Murgh Amritsari Seekh Melt, 1 x Jamaican Chicken Melt",2,7.0,Zomato Delivery,479.0,502.95,Buy 1 Get 1 - ₹479.00,,Correctly,,26.67,9.0,2024-10-05 22:28:00,2024-10-05 22:30:27.503136,,2024-10-05 22:31:22.953370,2024-10-05 22:58:03.153370,2024-10-05 22:51:57.101061,2024-10-05 23:01:28.565269,2024-10-05 23:10:28.565269,2024-10-05 23:25:35.248548,2024-10-05 23:27:50.628801,59.84381335,26.67,9.0,17.36772553333333
6235480510,20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,46da05c77399b8c46d9a3800f178ac8e85278b8182e4f4070cdcafee75f683ed,Delivered,"1 x All About Chicken Pizza, 1 x Desi Pepperoni Pizza",2,2.0,Zomato Delivery,899.0,943.95,Buy 1 Get 1 - ₹859.00,,Correctly,,20.22,0.4,2024-10-05 22:20:00,2024-10-05 22:20:48.704958,,2024-10-05 22:21:32.357870,2024-10-05 22:41:45.557870,2024-10-05 22:33:55.268992,2024-10-05 22:38:21.491235,2024-10-05 22:43:06.068338,2024-10-05 22:47:54.335301,2024-10-05 22:50:19.910926,30.331848766666667,20.220000000000002,4.742951716666667,7.2307098
